frame,tipo_objeto,confianza,id_tracking,x1,y1,x2,y2,mx1,my1,mx2,my2,confianza_matricula,texto_matricula
207,person,0.69,2,755,282,788,379,,,,,,
208,person,0.74,7,501,271,557,431,,,,,,
208,person,0.77,10,465,269,514,427,,,,,,
208,car,0.64,11,1392,325,1568,428,,,,,,
208,car,0.67,3,1303,320,1343,349,,,,,,
208,motorbike,0.66,13,1538,375,1636,468,,,,,,
208,person,0.62,14,1548,316,1637,437,,,,,,
208,car,0.66,15,977,310,1036,340,,,,,,
208,person,0.69,2,755,281,788,379,,,,,,
209,person,0.74,7,504,272,558,431,,,,,,
209,person,0.74,10,469,269,515,426,,,,,,
209,car,0.71,11,1388,324,1562,424,,,,,,
209,car,0.68,3,1303,320,1343,349,,,,,,
209,motorbike,0.64,13,1527,373,1619,465,,,,,,
209,person,0.66,14,1537,314,1623,432,,,,,,
209,car,0.66,15,978,310,1038,340,,,,,,
209,person,0.67,2,756,280,788,379,,,,,,
210,person,0.74,7,505,272,558,431,,,,,,
210,person,0.74,10,470,270,516,426,,,,,,
210,car,0.71,11,1387,323,1560,423,,,,,,
210,car,0.68,3,1303,320,1343,349,,,,,,
210,motorbike,0.64,13,1524,372,1614,464,,,,,,
210,person,0.66,14,1534,314,1619,430,,,,,,
210,car,0.66,15,978,310,1039,340,,,,,,
210,person,0.67,2,756,280,788,379,,,,,,
211,person,0.71,7,508,272,560,431,,,,,,
211,person,0.75,10,472,270,519,426,,,,,,
211,car,0.67,3,1303,320,1343,349,,,,,,
211,car,0.65,15,978,310,1040,340,,,,,,
211,person,0.67,2,757,279,789,377,,,,,,
212,person,0.68,7,509,272,562,431,,,,,,
212,person,0.74,10,474,271,520,426,,,,,,
212,car,0.68,3,1303,320,1342,349,,,,,,
212,car,0.66,15,978,310,1041,339,,,,,,
212,person,0.69,2,758,278,789,376,,,,,,
212,car,0.77,11,1380,321,1540,419,,,,,,
212,motorbike,0.65,13,1506,358,1592,458,,,,,,
213,person,0.73,7,509,271,564,429,,,,,,
213,person,0.74,10,477,272,522,426,,,,,,
213,car,0.69,3,1303,319,1342,349,,,,,,
213,car,0.65,15,979,310,1042,339,,,,,,
