frame,tipo_objeto,confianza,id_tracking,x1,y1,x2,y2,mx1,my1,mx2,my2,plate_text,plate_conf
133,person,0.81,27,166,241,246,470,,,,,,
133,car,0.72,24,1427,321,1517,384,,,,,,
133,car,0.54,31,1399,321,1449,366,,,,,,
134,bus,0.84,1,1286,245,1409,370,,,,,,
134,car,0.71,2,1250,313,1287,346,,,,,,
134,person,0.83,27,173,240,250,469,,,,,,
134,car,0.75,24,1428,321,1517,384,,,,,,
134,car,0.57,31,1399,322,1450,365,,,,,,
135,bus,0.82,1,1285,246,1409,370,,,,,,
135,car,0.68,2,1248,313,1287,346,,,,,,
135,person,0.85,27,177,241,261,468,,,,,,
135,car,0.72,24,1429,321,1517,384,,,,,,
135,car,0.57,31,1400,322,1450,365,,,,,,
136,bus,0.76,1,1285,246,1409,369,,,,,,
136,car,0.67,2,1246,313,1286,346,,,,,,
136,person,0.85,27,180,243,274,468,,,,,,
136,car,0.71,24,1428,321,1517,384,,,,,,
136,car,0.57,31,1400,322,1451,364,,,,,,
137,bus,0.67,1,1284,246,1408,369,,,,,,
137,car,0.66,2,1245,312,1286,346,,,,,,
137,person,0.85,27,185,244,282,468,,,,,,
137,car,0.71,24,1427,320,1516,384,,,,,,
137,car,0.57,31,1398,322,1451,364,,,,,,
138,bus,0.68,1,1284,246,1406,368,,,,,,
138,car,0.66,2,1243,312,1286,347,,,,,,
138,person,0.86,27,189,246,287,469,,,,,,
138,car,0.73,24,1426,320,1517,384,,,,,,
138,car,0.59,31,1398,322,1451,363,,,,,,
138,truck,0.45,32,1283,246,1406,369,,,,,,
139,bus,0.63,1,1283,247,1406,368,,,,,,
139,car,0.66,2,1242,313,1285,346,,,,,,
139,person,0.88,27,192,248,290,467,,,,,,
139,car,0.75,24,1427,321,1518,384,,,,,,
139,car,0.62,31,1397,322,1451,364,,,,,,
139,truck,0.52,32,1283,247,1406,369,,,,,,
140,truck,0.43,1,1282,247,1406,367,,,,,,
140,car,0.66,2,1243,313,1284,346,,,,,,
140,person,0.9,27,195,247,290,467,,,,,,
140,car,0.75,24,1426,321,1518,384,,,,,,
140,car,0.61,31,1396,322,1450,363,,,,,,
140,bus,0.73,32,1282,248,1407,368,,,,,,
141,bus,0.64,1,1282,248,1404,367,,,,,,
141,car,0.65,2,1240,314,1283,346,,,,,,
141,person,0.89,27,199,245,292,468,,,,,,
141,car,0.75,24,1426,321,1518,384,,,,,,
141,car,0.62,31,1395,322,1450,363,,,,,,
141,truck,0.47,32,1282,248,1405,368,,,,,,
142,bus,0.59,1,1281,248,1402,367,,,,,,
142,car,0.64,2,1238,314,1282,346,,,,,,
142,person,0.88,27,202,244,292,468,,,,,,
142,car,0.76,24,1426,321,1518,384,,,,,,
142,car,0.62,31,1394,322,1450,363,,,,,,
142,truck,0.46,32,1281,248,1403,368,,,,,,
143,bus,0.58,1,1280,248,1400,367,,,,,,
143,car,0.65,2,1237,314,1281,346,,,,,,
143,person,0.86,27,207,242,292,466,,,,,,
143,car,0.75,24,1426,321,1518,384,,,,,,
143,car,0.62,31,1392,322,1451,363,,,,,,
143,truck,0.48,32,1280,249,1401,367,,,,,,
144,bus,0.63,1,1280,248,1397,366,,,,,,
144,car,0.63,2,1237,314,1280,346,,,,,,
144,person,0.82,27,215,242,292,464,,,,,,
144,car,0.71,24,1425,321,1517,384,,,,,,
144,car,0.6,31,1391,322,1451,363,,,,,,
144,truck,0.48,32,1279,249,1398,367,,,,,,
145,bus,0.69,1,1279,248,1395,366,,,,,,
145,car,0.6,2,1237,314,1279,345,,,,,,
145,person,0.83,27,223,243,293,462,,,,,,
145,car,0.7,24,1425,321,1517,384,,,,,,
145,car,0.61,31,1390,322,1450,364,,,,,,
145,truck,0.47,32,1278,250,1395,365,,,,,,
146,bus,0.67,1,1278,248,1393,366,,,,,,
146,car,0.61,2,1237,314,1278,345,,,,,,
146,person,0.83,27,229,244,297,461,,,,,,
146,car,0.67,24,1424,321,1518,383,,,,,,
146,car,0.6,31,1390,322,1450,364,,,,,,
146,truck,0.48,32,1277,250,1394,365,,,,,,
147,bus,0.68,1,1276,248,1392,365,,,,,,
147,car,0.65,2,1237,314,1278,345,,,,,,
147,person,0.8,27,233,243,301,460,,,,,,
147,car,0.66,24,1424,320,1518,384,,,,,,
147,car,0.58,31,1389,322,1450,364,,,,,,
147,truck,0.48,32,1276,250,1393,364,,,,,,
148,bus,0.58,1,1276,248,1392,365,,,,,,
148,car,0.68,2,1238,314,1278,345,,,,,,
148,person,0.79,27,237,242,306,460,,,,,,
148,car,0.66,24,1423,319,1519,384,,,,,,
148,car,0.57,31,1388,322,1449,364,,,,,,
148,truck,0.57,32,1275,249,1392,365,,,,,,
149,bus,0.59,1,1274,248,1391,365,,,,,,
149,car,0.68,2,1238,314,1277,345,,,,,,
149,person,0.84,27,239,243,310,460,,,,,,
149,car,0.61,24,1424,321,1519,384,,,,,,
149,car,0.56,31,1388,322,1449,364,,,,,,
149,truck,0.56,32,1274,249,1391,366,,,,,,
150,bus,0.66,1,1274,249,1390,365,,,,,,
150,car,0.66,2,1237,314,1276,345,,,,,,
150,person,0.87,27,240,244,312,458,,,,,,
150,car,0.61,24,1423,319,1519,384,,,,,,
150,car,0.56,31,1388,322,1449,364,,,,,,
150,truck,0.52,32,1274,250,1390,364,,,,,,
151,bus,0.72,1,1274,249,1388,365,,,,,,
151,car,0.63,2,1238,314,1276,345,,,,,,
151,person,0.85,27,240,244,317,458,,,,,,
151,car,0.62,24,1424,319,1519,384,,,,,,
151,car,0.55,31,1388,323,1449,363,,,,,,
151,truck,0.48,32,1274,250,1388,364,,,,,,
152,bus,0.68,1,1273,249,1387,365,,,,,,
152,car,0.65,2,1238,315,1275,345,,,,,,
152,person,0.85,27,242,246,322,458,,,,,,
152,car,0.59,24,1424,321,1517,384,,,,,,
152,car,0.54,31,1388,323,1449,363,,,,,,
152,truck,0.53,32,1273,250,1387,365,,,,,,
153,bus,0.72,1,1272,250,1386,364,,,,,,
153,car,0.64,2,1238,315,1275,345,,,,,,
153,person,0.87,27,242,247,328,459,,,,,,
153,car,0.61,24,1423,320,1517,383,,,,,,
153,car,0.54,31,1387,323,1449,364,,,,,,
153,truck,0.51,32,1273,251,1386,364,,,,,,
154,bus,0.73,1,1272,250,1385,364,,,,,,
154,car,0.65,2,1238,315,1274,345,,,,,,
154,person,0.85,27,245,250,332,459,,,,,,
154,car,0.63,24,1423,320,1517,383,,,,,,
154,car,0.57,31,1387,324,1449,365,,,,,,
154,truck,0.51,32,1272,251,1385,364,,,,,,
155,bus,0.77,1,1271,251,1384,364,,,,,,
155,car,0.64,2,1238,315,1273,345,,,,,,
155,person,0.86,27,247,250,333,459,,,,,,
155,car,0.61,24,1423,320,1518,383,,,,,,
155,car,0.55,31,1386,324,1450,365,,,,,,
155,truck,0.45,32,1272,252,1385,363,,,,,,
156,car,0.63,2,1238,315,1273,344,,,,,,
156,person,0.82,27,252,250,334,458,,,,,,
156,car,0.63,24,1423,322,1520,384,,,,,,
156,car,0.55,31,1386,324,1450,365,,,,,,
157,car,0.6,2,1238,315,1272,345,,,,,,
157,person,0.84,27,257,248,339,456,,,,,,
157,car,0.68,24,1423,323,1520,384,,,,,,
157,car,0.52,31,1387,324,1450,365,,,,,,
157,bus,0.8,1,1270,251,1382,363,,,,,,
158,car,0.63,2,1238,315,1271,345,,,,,,
158,person,0.84,27,264,245,343,454,,,,,,
158,car,0.71,24,1424,323,1520,384,,,,,,
158,car,0.53,31,1388,324,1450,365,,,,,,
158,bus,0.76,1,1270,251,1382,363,,,,,,
159,car,0.61,2,1237,316,1270,345,,,,,,
159,person,0.87,27,274,242,346,453,,,,,,
159,car,0.71,24,1424,323,1520,384,,,,,,
159,car,0.52,31,1389,324,1450,365,,,,,,
159,bus,0.79,1,1269,252,1381,363,,,,,,
159,car,0.44,33,1372,325,1404,354,,,,,,
160,car,0.64,2,1237,316,1269,344,,,,,,
160,person,0.86,27,281,241,350,453,,,,,,
160,car,0.72,24,1424,323,1520,384,,,,,,
160,car,0.52,31,1390,324,1450,365,,,,,,
160,bus,0.78,1,1268,252,1380,363,,,,,,
160,car,0.45,33,1372,325,1404,354,,,,,,
161,car,0.62,2,1237,316,1268,344,,,,,,
161,person,0.83,27,287,241,355,453,,,,,,
161,car,0.73,24,1423,323,1520,384,,,,,,
161,car,0.52,31,1390,324,1450,365,,,,,,
161,bus,0.79,1,1268,252,1379,362,,,,,,
161,car,0.5,33,1371,324,1404,354,,,,,,
162,car,0.61,2,1237,316,1267,344,,,,,,
162,person,0.81,27,291,245,359,452,,,,,,
162,car,0.74,24,1424,323,1520,384,,,,,,
162,car,0.52,31,1390,324,1450,365,,,,,,
162,bus,0.82,1,1268,252,1378,362,,,,,,
162,car,0.51,33,1370,324,1404,354,,,,,,
163,car,0.64,2,1237,315,1267,344,,,,,,
163,person,0.82,27,294,250,366,452,,,,,,
163,car,0.74,24,1423,322,1520,384,,,,,,
163,car,0.53,31,1390,324,1450,365,,,,,,
163,bus,0.77,1,1267,252,1377,361,,,,,,
163,car,0.54,33,1369,324,1404,354,,,,,,
164,car,0.61,2,1237,315,1267,344,,,,,,
164,person,0.83,27,299,251,375,452,,,,,,
164,car,0.75,24,1423,323,1521,384,,,,,,
164,car,0.55,31,1390,324,1450,365,,,,,,
164,bus,0.79,1,1267,253,1375,361,,,,,,
164,car,0.57,33,1368,324,1404,354,,,,,,
165,car,0.58,2,1237,315,1267,344,,,,,,
165,person,0.9,27,302,251,383,452,,,,,,
165,car,0.76,24,1423,322,1521,385,,,,,,
165,car,0.54,31,1390,324,1449,365,,,,,,
165,bus,0.77,1,1267,253,1373,360,,,,,,
165,car,0.54,33,1367,324,1404,354,,,,,,
166,car,0.58,2,1237,315,1266,345,,,,,,
166,person,0.89,27,305,252,388,452,,,,,,
166,car,0.76,24,1423,323,1521,385,,,,,,
166,car,0.57,31,1390,324,1450,365,,,,,,
166,bus,0.83,1,1267,253,1372,360,,,,,,
166,car,0.57,33,1367,324,1404,355,,,,,,
167,car,0.61,2,1238,314,1266,345,,,,,,
167,person,0.88,27,307,253,390,452,,,,,,
167,car,0.77,24,1424,323,1521,385,,,,,,
167,car,0.57,31,1390,324,1450,365,,,,,,
167,bus,0.79,1,1266,254,1371,359,,,,,,
167,car,0.53,33,1366,324,1404,356,,,,,,
168,car,0.62,2,1238,314,1265,345,,,,,,
168,person,0.87,27,309,253,391,452,,,,,,
168,car,0.76,24,1424,323,1522,385,,,,,,
168,car,0.57,31,1391,324,1450,365,,,,,,
168,bus,0.75,1,1265,255,1369,359,,,,,,
168,car,0.51,33,1365,324,1404,356,,,,,,
169,car,0.6,2,1238,313,1264,345,,,,,,
169,person,0.86,27,312,254,390,451,,,,,,
169,car,0.77,24,1425,323,1521,384,,,,,,
169,car,0.57,31,1390,323,1450,365,,,,,,
169,bus,0.69,1,1264,255,1368,359,,,,,,
169,car,0.52,33,1364,323,1404,356,,,,,,
170,car,0.62,2,1238,313,1263,345,,,,,,
170,person,0.85,27,314,255,391,450,,,,,,
170,car,0.77,24,1425,323,1521,384,,,,,,
170,car,0.57,31,1389,323,1449,365,,,,,,
170,bus,0.67,1,1263,255,1368,359,,,,,,
170,car,0.5,33,1364,323,1404,356,,,,,,
171,car,0.58,2,1238,313,1263,345,,,,,,
171,person,0.84,27,319,254,394,448,,,,,,
171,car,0.77,24,1425,323,1521,384,,,,,,
171,car,0.58,31,1389,324,1450,366,,,,,,
171,bus,0.68,1,1262,255,1368,359,,,,,,
171,car,0.49,33,1360,323,1401,355,,,,,,
172,car,0.57,2,1238,313,1262,345,,,,,,
172,person,0.82,27,326,253,393,447,,,,,,
172,car,0.77,24,1425,323,1520,384,,,,,,
172,car,0.59,31,1389,323,1450,365,,,,,,
172,bus,0.71,1,1262,256,1367,358,,,,,,
172,car,0.51,33,1357,323,1400,355,,,,,,
173,car,0.55,2,1238,313,1262,345,,,,,,
173,person,0.82,27,333,252,394,446,,,,,,
173,car,0.77,24,1425,323,1520,384,,,,,,
173,car,0.59,31,1389,323,1449,365,,,,,,
173,bus,0.69,1,1261,256,1365,358,,,,,,
173,car,0.53,33,1356,323,1399,355,,,,,,
174,car,0.54,2,1238,313,1261,345,,,,,,
174,person,0.78,27,339,254,398,445,,,,,,
174,car,0.76,24,1425,323,1520,384,,,,,,
174,car,0.59,31,1389,323,1450,364,,,,,,
174,bus,0.73,1,1261,256,1364,358,,,,,,
174,car,0.55,33,1355,323,1398,355,,,,,,
175,car,0.51,2,1239,314,1261,345,,,,,,
175,person,0.84,27,342,252,404,445,,,,,,
175,car,0.74,24,1425,323,1520,384,,,,,,
175,car,0.6,31,1389,323,1449,364,,,,,,
175,bus,0.66,1,1260,257,1363,358,,,,,,
175,car,0.55,33,1355,323,1397,355,,,,,,
176,car,0.41,2,1239,314,1260,345,,,,,,
176,person,0.85,27,345,252,406,445,,,,,,
176,car,0.74,24,1425,323,1520,384,,,,,,
176,car,0.61,31,1389,323,1449,364,1389.0,346.0,1433.0,368.0,,0.41
176,bus,0.69,1,1260,257,1361,358,,,,,,
176,car,0.56,33,1355,323,1397,355,,,,,,
177,person,0.84,27,345,253,408,445,,,,,,
177,car,0.74,24,1425,323,1520,384,,,,,,
177,car,0.61,31,1389,323,1449,364,,,,,,
177,bus,0.69,1,1260,257,1360,358,,,,,,
177,car,0.56,33,1354,323,1397,355,,,,,,
178,person,0.85,27,345,253,412,445,,,,,,
178,car,0.74,24,1426,322,1520,384,,,,,,
178,car,0.61,31,1388,323,1449,364,,,,,,
178,bus,0.64,1,1259,257,1359,358,,,,,,
178,car,0.58,33,1353,323,1396,355,,,,,,
179,person,0.86,27,345,253,416,444,,,,,,
179,car,0.73,24,1425,322,1520,384,,,,,,
179,car,0.6,31,1388,323,1449,364,,,,,,
179,bus,0.65,1,1259,257,1358,357,,,,,,
179,car,0.59,33,1352,323,1396,355,,,,,,
179,truck,0.44,35,1260,257,1359,356,,,,,,
180,person,0.86,27,346,253,421,444,,,,,,
180,car,0.73,24,1426,322,1520,384,,,,,,
180,car,0.61,31,1388,323,1449,364,,,,,,
180,bus,0.65,1,1258,257,1358,357,,,,,,
180,car,0.59,33,1352,323,1396,355,,,,,,
180,truck,0.44,35,1259,257,1359,356,,,,,,
181,person,0.85,27,347,254,424,445,,,,,,
181,car,0.76,24,1426,322,1521,384,,,,,,
181,car,0.61,31,1388,323,1449,365,,,,,,
181,bus,0.68,1,1257,258,1356,357,,,,,,
181,car,0.6,33,1351,324,1395,355,,,,,,
181,truck,0.55,35,1257,257,1357,356,,,,,,
182,person,0.84,27,350,255,427,444,,,,,,
182,car,0.75,24,1426,322,1521,384,,,,,,
182,car,0.61,31,1389,323,1450,365,,,,,,
182,bus,0.64,1,1256,258,1355,357,,,,,,
182,car,0.62,33,1350,324,1395,354,,,,,,
182,truck,0.61,35,1256,258,1356,356,,,,,,
183,person,0.85,27,353,255,430,444,,,,,,
183,car,0.75,24,1426,322,1521,384,,,,,,
183,car,0.61,31,1389,323,1449,365,,,,,,
183,bus,0.6,1,1255,258,1356,356,,,,,,
183,car,0.62,33,1349,324,1395,355,1352.0,341.0,1388.0,357.0,,0.48
183,truck,0.57,35,1254,258,1357,356,,,,,,
184,person,0.84,27,357,256,431,443,,,,,,
184,car,0.76,24,1425,322,1521,384,,,,,,
184,car,0.62,31,1389,323,1449,365,,,,,,
184,bus,0.62,1,1254,259,1355,356,,,,,,
184,car,0.63,33,1349,324,1395,355,1351.0,341.0,1387.0,358.0,,0.47
184,truck,0.51,35,1253,258,1356,355,,,,,,
185,person,0.84,27,362,256,434,442,,,,,,
185,car,0.77,24,1425,322,1521,385,,,,,,
185,car,0.63,31,1389,323,1449,364,,,,,,
185,bus,0.69,1,1253,259,1353,356,,,,,,
185,car,0.63,33,1349,324,1395,355,,,,,,
185,truck,0.48,35,1252,259,1354,355,,,,,,
186,person,0.84,27,368,256,437,441,,,,,,
186,car,0.77,24,1425,322,1521,385,,,,,,
186,car,0.63,31,1389,323,1449,364,,,,,,
186,bus,0.73,1,1253,260,1351,355,,,,,,
186,car,0.63,33,1348,324,1395,355,,,,,,
187,person,0.81,27,376,258,439,441,,,,,,
187,car,0.78,24,1426,322,1521,385,,,,,,
187,car,0.63,31,1390,323,1449,364,,,,,,
187,bus,0.74,1,1252,260,1350,354,,,,,,
187,car,0.64,33,1346,324,1395,355,,,,,,
188,person,0.82,27,382,258,441,440,,,,,,
188,car,0.77,24,1426,322,1521,385,,,,,,
188,car,0.62,31,1390,323,1449,364,,,,,,
188,bus,0.74,1,1251,260,1349,354,,,,,,
188,car,0.64,33,1345,324,1395,355,,,,,,
189,person,0.82,27,386,258,445,440,,,,,,
189,car,0.77,24,1426,322,1521,384,,,,,,
189,car,0.63,31,1390,323,1449,364,,,,,,
189,bus,0.7,1,1250,260,1349,353,,,,,,
189,car,0.63,33,1345,324,1395,355,,,,,,
190,person,0.8,27,391,257,450,438,,,,,,
190,car,0.76,24,1426,322,1521,384,,,,,,
190,car,0.62,31,1390,323,1449,364,,,,,,
190,bus,0.73,1,1249,260,1348,353,,,,,,
190,car,0.62,33,1345,324,1395,355,,,,,,
191,person,0.83,27,395,256,455,438,,,,,,
191,car,0.75,24,1425,322,1521,384,,,,,,
191,car,0.62,31,1390,323,1449,364,,,,,,
191,bus,0.75,1,1248,261,1348,353,,,,,,
191,car,0.62,33,1344,324,1395,355,,,,,,
192,person,0.86,27,398,258,462,438,,,,,,
192,car,0.75,24,1426,322,1520,384,,,,,,
192,car,0.62,31,1390,323,1449,364,,,,,,
192,bus,0.74,1,1247,261,1348,352,,,,,,
192,car,0.64,33,1345,324,1395,355,,,,,,
193,person,0.89,27,400,260,467,439,,,,,,
193,car,0.71,24,1425,322,1519,384,,,,,,
193,car,0.62,31,1389,323,1449,364,,,,,,
193,bus,0.71,1,1245,261,1347,352,,,,,,
193,car,0.64,33,1345,324,1395,355,,,,,,
194,person,0.88,27,401,261,471,439,,,,,,
194,car,0.7,24,1425,321,1519,384,,,,,,
194,car,0.62,31,1389,323,1449,364,,,,,,
194,bus,0.68,1,1244,260,1344,352,,,,,,
194,car,0.64,33,1345,324,1395,355,,,,,,
194,truck,0.48,39,1244,259,1344,353,,,,,,
195,person,0.85,27,402,262,474,439,,,,,,
195,car,0.69,24,1425,321,1519,384,,,,,,
195,car,0.62,31,1389,323,1449,364,,,,,,
195,bus,0.67,1,1244,260,1343,351,,,,,,
195,car,0.64,33,1344,324,1395,355,,,,,,
195,truck,0.5,39,1243,259,1343,353,,,,,,
196,person,0.78,27,405,261,474,439,,,,,,
196,car,0.69,24,1425,321,1519,384,,,,,,
196,car,0.62,31,1388,323,1449,365,,,,,,
196,bus,0.69,1,1243,260,1341,351,,,,,,
196,car,0.65,33,1344,324,1396,355,,,,,,
196,truck,0.47,39,1242,259,1342,353,,,,,,
197,person,0.79,27,408,260,475,438,,,,,,
197,car,0.69,24,1425,322,1519,384,,,,,,
197,car,0.61,31,1388,323,1449,364,,,,,,
197,bus,0.74,1,1241,260,1341,351,,,,,,
197,car,0.64,33,1345,324,1396,355,,,,,,
197,truck,0.43,39,1239,259,1342,353,,,,,,
198,person,0.8,27,410,257,476,436,,,,,,
198,car,0.68,24,1424,322,1519,384,,,,,,
198,car,0.61,31,1388,323,1449,364,,,,,,
198,bus,0.75,1,1241,260,1340,351,,,,,,
198,car,0.64,33,1345,324,1396,355,,,,,,
199,person,0.8,27,415,258,479,435,,,,,,
199,car,0.68,24,1424,322,1519,384,,,,,,
199,car,0.61,31,1388,323,1448,364,,,,,,
199,bus,0.77,1,1241,261,1340,351,,,,,,
199,car,0.64,33,1344,324,1396,355,,,,,,
200,person,0.8,27,421,261,479,434,,,,,,
200,car,0.69,24,1424,322,1519,384,,,,,,
200,car,0.6,31,1388,323,1448,364,,,,,,
200,bus,0.77,1,1242,262,1339,351,,,,,,
200,car,0.65,33,1344,324,1396,355,,,,,,
201,person,0.81,27,426,260,481,433,,,,,,
201,car,0.68,24,1424,322,1519,384,,,,,,
201,car,0.6,31,1388,323,1448,364,,,,,,
201,bus,0.76,1,1242,263,1338,350,,,,,,
201,car,0.64,33,1345,324,1396,355,,,,,,
202,person,0.79,27,428,259,485,433,,,,,,
202,car,0.67,24,1424,322,1519,384,,,,,,
202,car,0.6,31,1388,323,1448,364,,,,,,
202,bus,0.7,1,1241,263,1337,350,,,,,,
202,car,0.64,33,1345,324,1396,355,,,,,,
203,person,0.81,27,430,258,486,433,,,,,,
203,car,0.67,24,1424,322,1519,384,,,,,,
203,car,0.61,31,1388,323,1448,364,,,,,,
203,bus,0.68,1,1241,263,1335,351,,,,,,
203,car,0.63,33,1345,324,1396,355,,,,,,
204,person,0.81,27,434,258,487,433,,,,,,
204,car,0.68,24,1424,322,1519,384,,,,,,
204,car,0.61,31,1388,323,1448,364,,,,,,
204,bus,0.65,1,1242,263,1333,351,,,,,,
204,car,0.63,33,1345,324,1396,355,,,,,,
205,person,0.78,27,435,259,489,433,,,,,,
205,car,0.69,24,1424,322,1519,384,,,,,,
205,car,0.61,31,1388,323,1448,364,,,,,,
205,bus,0.62,1,1243,263,1334,352,,,,,,
205,car,0.65,33,1345,324,1396,355,,,,,,
206,person,0.77,27,439,262,492,432,,,,,,
206,car,0.69,24,1424,322,1519,384,,,,,,
206,car,0.62,31,1388,323,1447,364,,,,,,
206,bus,0.58,1,1242,264,1334,351,,,,,,
206,car,0.64,33,1345,324,1396,355,,,,,,
207,person,0.76,27,442,263,494,432,,,,,,
207,car,0.69,24,1424,322,1518,384,,,,,,
207,car,0.61,31,1388,323,1447,364,,,,,,
207,bus,0.57,1,1243,264,1335,351,,,,,,
207,car,0.64,33,1344,324,1396,355,,,,,,
208,person,0.76,27,442,265,496,432,,,,,,
208,car,0.7,24,1424,322,1518,384,,,,,,
208,car,0.61,31,1389,323,1447,364,,,,,,
208,bus,0.55,1,1243,264,1336,351,,,,,,
208,car,0.63,33,1344,324,1396,355,,,,,,
209,person,0.74,27,441,272,498,432,,,,,,
209,car,0.72,24,1424,322,1518,384,,,,,,
209,car,0.61,31,1389,323,1447,364,,,,,,
209,bus,0.57,1,1243,264,1335,351,,,,,,
209,car,0.63,33,1343,324,1396,355,,,,,,
210,person,0.77,27,443,272,500,432,,,,,,
210,car,0.72,24,1424,322,1518,384,,,,,,
210,car,0.61,31,1389,323,1447,364,,,,,,
210,bus,0.57,1,1243,264,1334,352,,,,,,
210,car,0.63,33,1342,324,1396,355,,,,,,
211,person,0.75,27,444,274,503,432,,,,,,
211,car,0.73,24,1424,322,1518,384,,,,,,
211,car,0.61,31,1389,323,1447,364,,,,,,
211,bus,0.59,1,1242,264,1333,352,,,,,,
211,car,0.62,33,1342,323,1396,355,,,,,,
212,person,0.74,27,448,273,506,430,,,,,,
212,car,0.73,24,1424,322,1518,384,,,,,,
212,car,0.61,31,1389,323,1447,364,,,,,,
212,bus,0.63,1,1242,264,1332,352,,,,,,
212,car,0.62,33,1341,323,1396,355,,,,,,
213,person,0.72,27,455,264,511,429,,,,,,
213,car,0.72,24,1424,322,1518,384,,,,,,
213,car,0.61,31,1389,323,1447,364,,,,,,
213,bus,0.65,1,1242,264,1330,352,,,,,,
213,car,0.61,33,1341,323,1396,355,,,,,,
214,person,0.68,27,459,262,514,428,,,,,,
214,car,0.73,24,1424,322,1518,384,,,,,,
214,car,0.61,31,1389,323,1447,364,,,,,,
214,bus,0.57,1,1242,265,1330,351,,,,,,
214,car,0.6,33,1341,323,1396,355,,,,,,
215,person,0.65,27,462,260,517,428,,,,,,
215,car,0.73,24,1424,322,1518,384,,,,,,
215,car,0.61,31,1389,323,1447,364,,,,,,
215,bus,0.6,1,1242,265,1327,351,,,,,,
215,car,0.61,33,1342,323,1396,355,,,,,,
216,person,0.67,27,465,269,520,430,,,,,,
216,car,0.73,24,1424,322,1518,384,,,,,,
216,car,0.61,31,1390,323,1447,364,,,,,,
216,bus,0.64,1,1241,265,1324,351,,,,,,
216,car,0.61,33,1342,324,1396,355,,,,,,
217,person,0.69,27,469,273,522,429,,,,,,
217,car,0.72,24,1424,322,1517,384,,,,,,
217,car,0.63,31,1389,323,1447,364,,,,,,
217,bus,0.56,1,1241,265,1322,351,,,,,,
217,car,0.6,33,1343,324,1396,355,,,,,,
217,car,0.48,40,1311,318,1342,350,,,,,,
218,person,0.59,27,472,273,529,428,,,,,,
218,car,0.71,24,1424,321,1516,383,,,,,,
218,car,0.63,31,1389,323,1447,364,,,,,,
218,bus,0.57,1,1242,266,1320,351,,,,,,
218,car,0.61,33,1343,324,1395,355,,,,,,
218,car,0.57,40,1309,319,1342,350,,,,,,
219,person,0.72,27,475,271,537,427,,,,,,
219,car,0.71,24,1424,321,1515,383,,,,,,
219,car,0.63,31,1389,323,1446,364,,,,,,
219,bus,0.6,1,1242,266,1319,351,,,,,,
219,car,0.6,33,1344,324,1395,355,,,,,,
219,car,0.59,40,1310,318,1343,350,,,,,,
220,person,0.75,27,477,274,540,426,,,,,,
220,car,0.71,24,1424,321,1515,383,,,,,,
220,car,0.62,31,1389,323,1446,363,,,,,,
220,bus,0.57,1,1242,266,1317,351,,,,,,
220,car,0.6,33,1344,324,1395,355,,,,,,
220,car,0.61,40,1308,318,1343,350,,,,,,
221,person,0.74,27,477,275,542,426,,,,,,
221,car,0.73,24,1423,322,1515,384,,,,,,
221,car,0.62,31,1389,323,1447,363,,,,,,
221,bus,0.57,1,1242,266,1316,351,,,,,,
221,car,0.6,33,1343,324,1395,355,,,,,,
221,car,0.59,40,1306,317,1343,350,,,,,,
222,person,0.77,27,478,275,542,426,,,,,,
222,car,0.74,24,1423,322,1515,384,,,,,,
222,car,0.62,31,1389,323,1446,363,,,,,,
222,bus,0.57,1,1242,266,1316,350,,,,,,
222,car,0.6,33,1343,324,1395,355,,,,,,
222,car,0.58,40,1306,317,1343,350,,,,,,
223,person,0.74,27,479,277,542,426,,,,,,
223,car,0.74,24,1423,322,1514,384,,,,,,
223,car,0.61,31,1389,323,1446,363,,,,,,
223,bus,0.55,1,1243,267,1315,350,,,,,,
223,car,0.6,33,1343,324,1395,355,,,,,,
223,car,0.58,40,1305,317,1342,350,,,,,,
224,person,0.76,27,483,275,543,426,,,,,,
224,car,0.73,24,1424,322,1513,384,,,,,,
224,car,0.62,31,1389,323,1447,363,,,,,,
224,bus,0.57,1,1242,267,1315,350,,,,,,
224,car,0.6,33,1343,324,1395,355,,,,,,
224,car,0.58,40,1304,316,1342,349,,,,,,
225,person,0.69,27,485,274,545,425,,,,,,
225,car,0.73,24,1424,321,1513,384,,,,,,
225,car,0.61,31,1390,323,1447,363,,,,,,
225,bus,0.52,1,1242,267,1314,350,,,,,,
225,car,0.6,33,1343,324,1395,355,,,,,,
225,car,0.6,40,1303,316,1342,350,,,,,,
226,person,0.67,27,490,272,546,424,,,,,,
226,car,0.73,24,1424,321,1514,384,,,,,,
226,car,0.63,31,1390,323,1447,363,,,,,,
226,bus,0.49,1,1242,267,1314,349,,,,,,
226,car,0.6,33,1343,324,1395,355,,,,,,
226,car,0.59,40,1302,316,1342,350,,,,,,
227,person,0.58,27,495,269,548,424,,,,,,
227,car,0.73,24,1424,321,1514,384,,,,,,
227,car,0.62,31,1390,323,1447,363,,,,,,
227,bus,0.51,1,1242,267,1314,348,,,,,,
227,car,0.6,33,1343,324,1395,354,,,,,,
227,car,0.59,40,1301,315,1342,350,,,,,,
228,person,0.59,27,496,274,550,424,,,,,,
228,car,0.73,24,1424,321,1514,384,,,,,,
228,car,0.62,31,1390,323,1447,363,,,,,,
228,bus,0.52,1,1242,267,1315,348,,,,,,
228,car,0.6,33,1343,324,1395,354,,,,,,
228,car,0.6,40,1301,316,1342,350,,,,,,
229,person,0.63,27,500,263,551,423,,,,,,
